Age,Gender,Job,Income,Relation,Event,Gift
40,Male,Teacher,0,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
15,Male,Teacher,0,Mother,Birthday,Beast Health Blender
15,Female,Teacher,15000,Mother,Birthday,Easyplant Anthurium Plant
40,Male,Doctor,10000,Mother,Birthday,Beast Health Blender
35,Male,Singer,32767,Mother,Birthday,Easyplant Anthurium Plant
40,Male,Engineer,10000,Mother,Birthday,Beast Health Blender
15,Male,Teacher,5000,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
15,Male,Teacher,0,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
15,Male,Doctor,10000,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
40,Female,Doctor,15000,Mother,Birthday,Beast Health Blender
25,Male,Footballer at el ahly sc,20000,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
35,Male,Engineer,10000,Mother,Birthday,Beast Health Blender
15,Male,Doctor,15000,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
15,Female,Doctor,15000,Mother,Birthday,Blue Nile 14kt White Gold French Pavé Diamond Hoop Earrings
15,Female,Teacher,10000,Mother,Birthday,Paper Towel Pump
20,Male,خريج,0,Sister,Birthday,Bath Relaxing Spa Gift
20,Female,Student,0,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,Student,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Student,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Male,Student,0,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,police officer,5000,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,Engineer,10000,Sister,Birthday,Bath Relaxing Spa Gift
25,Male,Engineer,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Male,gym trainer,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Female,Designer,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
35,Male,Teacher,10000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
25,Male,Engineer,15000,Sister,Birthday,Bath Relaxing Spa Gift
25,Female,Teacher,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Female,Student,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
30,Female,house wife,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Female,Student,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Female,Teacher,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
30,Female,secretary,10000,Sister,Birthday,Bath Relaxing Spa Gift
15,Female,Student,0,Sister,Birthday,Bath Relaxing Spa Gift
15,Female,Student,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Female,Student,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Male,Doctor,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Female,Student,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Male,employee,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
25,Male,mechanic,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Male,Teacher,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Student,0,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,sales,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
25,Male,security gaurd at night club,10000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Male,Student,5000,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,Engineer,20000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Student,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Female,Teacher,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Male,Engineer,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Male,Engineer,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Male,driver,5000,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,Student,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Male,waiter,5000,Sister,Birthday,Bath Relaxing Spa Gift
25,Male,Engineer,10000,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,skate trainer,5000,Sister,Birthday,Bath Relaxing Spa Gift
25,Female,housewife,0,Sister,Birthday,Bath Relaxing Spa Gift
30,Female,housewife,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
54,Female,nurse,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
58,Male,worker,5000,Sister,Birthday,Bath Relaxing Spa Gift
45,Male,Engineer,32767,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Female,housewife,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
45,Male,driver,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Female,housewife,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
83,Male,retired,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
75,Female,housewife,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
51,Male,Engineer,0,Sister,Birthday,Bath Relaxing Spa Gift
45,Female,housewife,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
30,Female,housewife,5000,Sister,Birthday,Bath Relaxing Spa Gift
25,Male,Doctor,10000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
40,Male,businessman,250,Sister,Birthday,Bath Relaxing Spa Gift
20,Female,Engineer,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Female,Chemistry engineer,30000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Female,Engineer,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Female,Teacher,10000,Sister,Birthday,Bath Relaxing Spa Gift
20,Female,TA assistant,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Female,Teacher,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Female,Teacher,5000,Sister,Birthday,Bath Relaxing Spa Gift
20,Female,Doctor,20000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Female,Doctor,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Male,Student,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Female,Teacher,5000,Sister,Birthday,Bath Relaxing Spa Gift
25,Male,Student,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Female,Engineer,0,Sister,Birthday,
25,Male,Student,0,Sister,Birthday,Bath Relaxing Spa Gift
20,Female,gym trainer,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
20,Female,model,10000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
25,Female,Teacher,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Female,vloger,10000,Sister,Birthday,Bath Relaxing Spa Gift
20,Female,Doctor,0,Sister,Birthday,Bath Relaxing Spa Gift
30,Female,Teacher,5000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Doctor,32767,Sister,Birthday,Bath Relaxing Spa Gift
25,Female,Sales,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
25,Male,Doctor,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
25,Female,Secretary,10000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
20,Male,Engineer,0,Sister,Birthday,Bath Relaxing Spa Gift
15,Female,Doctor,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
45,Male,Student,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
45,Female,Teacher,20000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,banker,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
30,Male,Engineer,20000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
45,Male,Doctor,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Male,Engineer,0,Sister,Birthday,Bath Relaxing Spa Gift
40,Male,Doctor,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
45,Female,Doctor,0,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Doctor,5000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
40,Male,Teacher,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
30,Male,Singer,32767,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
40,Male,Teacher,10000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,,Engineer,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Male,Engineer,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
35,Male,Doctor,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
45,Female,Police,20000,Sister,Birthday,
35,Male,Footballer,20000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Engineer,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
45,Male,Doctor,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
40,Male,Doctor,20000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Engineer,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Female,Engineer,20000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Engineer,15000,Sister,Birthday,Bath Relaxing Spa Gift
45,Male,Doctor,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Male,Teacher,5000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Doctor,20000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
45,Female,Teacher,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
45,Male,Teacher,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Male,Engineer,20000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Male,Engineer,20000,Sister,Birthday,Bath Relaxing Spa Gift
15,Male,Engineer,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
35,Female,Doctor,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
35,Female,Teacher,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
35,Male,Naguib saweras partner,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Male,Teacher,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
40,Male,Teacher,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Teacher,0,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Female,Teacher,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
40,Male,Doctor,10000,Sister,Birthday,Bath Relaxing Spa Gift
35,Male,Singer,32767,Sister,Birthday,Bath Relaxing Spa Gift
40,Male,Engineer,10000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Teacher,5000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Teacher,0,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Male,Doctor,10000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
40,Female,Doctor,15000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
25,Male,Footballer at el ahly sc,20000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
35,Male,Engineer,10000,Sister,Birthday,Jeasona Women's Cat Socks Cat Gift
15,Male,Doctor,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Female,Doctor,15000,Sister,Birthday,Preserved Real Red Rose with Heart Crystal Necklace Gift
15,Female,Teacher,10000,Sister,Birthday,Bath Relaxing Spa Gift
20,Male,خريج,0,brother,Birthday,playstation 5
20,Female,Student,0,brother,Birthday,ipad
20,Male,Student,0,brother,Birthday,playstation 5
15,Male,Student,0,brother,Birthday,White Gaming Desk with LED Lights
20,Male,Student,0,brother,Birthday,ipad
20,Male,Student,0,brother,Birthday,White Gaming Desk with LED Lights
20,Male,police officer,5000,brother,Birthday,ipad
20,Male,Engineer,10000,brother,Birthday,Celebration Slime Kit
25,Male,Engineer,15000,brother,Birthday,ipad
20,Male,gym trainer,5000,brother,Birthday,playstation 5
20,Female,Designer,0,brother,Birthday,White Gaming Desk with LED Lights
35,Male,Teacher,10000,brother,Birthday,White Gaming Desk with LED Lights
35,Male,Teacher,10000,brother,Birthday,Celebration Slime Kit
25,Male,Engineer,15000,brother,Birthday,playstation 5
25,Female,Teacher,5000,brother,Birthday,Celebration Slime Kit
20,Female,Student,0,brother,Birthday,playstation 5
30,Female,house wife,0,brother,Birthday,White Gaming Desk with LED Lights
20,Female,Student,0,brother,Birthday,White Gaming Desk with LED Lights
20,Female,Teacher,5000,brother,Birthday,ipad
30,Female,secretary,10000,brother,Birthday,White Gaming Desk with LED Lights
20,Female,Student,0,brother,Birthday,Celebration Slime Kit
15,Female,Student,0,brother,Birthday,Celebration Slime Kit
15,Female,Student,0,brother,Birthday,ipad
20,Female,Student,20000,brother,Birthday,playstation 5
15,Male,Student,0,brother,Birthday,playstation 5
20,Male,Doctor,0,brother,Birthday,White Gaming Desk with LED Lights
15,Female,Student,0,brother,Birthday,playstation 5
25,Male,employee,5000,brother,Birthday,White Gaming Desk with LED Lights
20,Male,Student,0,brother,Birthday,Celebration Slime Kit
25,Male,mechanic,5000,brother,Birthday,White Gaming Desk with LED Lights
25,Male,Teacher,5000,brother,Birthday,Celebration Slime Kit
15,Male,Student,0,brother,Birthday,Celebration Slime Kit
20,Male,sales,5000,brother,Birthday,White Gaming Desk with LED Lights
25,Male,security gaurd at night club,10000,brother,Birthday,Celebration Slime Kit
15,Male,Student,5000,brother,Birthday,playstation 5
20,Male,Engineer,20000,brother,Birthday,ipad
15,Male,Student,0,brother,Birthday,ipad
20,Female,Teacher,0,brother,Birthday,playstation 5
20,Male,Engineer,5000,brother,Birthday,ipad
20,Male,Engineer,5000,brother,Birthday,playstation 5
20,Male,driver,5000,brother,Birthday,playstation 5
25,Male,waiter,5000,brother,Birthday,Celebration Slime Kit
25,Male,Engineer,10000,brother,Birthday,playstation 5
20,Male,skate trainer,5000,brother,Birthday,playstation 5
25,Female,housewife,0,brother,Birthday,White Gaming Desk with LED Lights
30,Female,housewife,0,brother,Birthday,playstation 5
54,Female,nurse,5000,brother,Birthday,ipad
58,Male,worker,5000,brother,Birthday,ipad
45,Male,Engineer,32767,brother,Birthday,White Gaming Desk with LED Lights
40,Female,housewife,5000,brother,Birthday,White Gaming Desk with LED Lights
45,Male,driver,5000,brother,Birthday,Celebration Slime Kit
40,Female,housewife,0,brother,Birthday,White Gaming Desk with LED Lights
15,Female,Student,0,brother,Birthday,White Gaming Desk with LED Lights
83,Male,retired,5000,brother,Birthday,White Gaming Desk with LED Lights
75,Female,housewife,0,brother,Birthday,White Gaming Desk with LED Lights
51,Male,Engineer,0,brother,Birthday,White Gaming Desk with LED Lights
45,Female,housewife,0,brother,Birthday,playstation 5
30,Female,housewife,5000,brother,Birthday,White Gaming Desk with LED Lights
25,Male,Doctor,10000,brother,Birthday,playstation 5
15,Female,Student,0,brother,Birthday,chocolate
25,Male,Engineer,10000,brother,Birthday,Celebration Slime Kit
15,Male,Student,5000,brother,Birthday,ipad
40,Male,businessman,250,brother,Birthday,Celebration Slime Kit
20,Female,Engineer,20000,brother,Birthday,playstation 5
20,Female,Chemistry engineer,30000,brother,Birthday,playstation 5
20,Female,Engineer,5000,brother,Birthday,White Gaming Desk with LED Lights
25,Female,Teacher,10000,brother,Birthday,Celebration Slime Kit
20,Female,TA assistant,0,brother,Birthday,ipad
20,Female,Teacher,15000,brother,Birthday,playstation 5
20,Female,Teacher,5000,brother,Birthday,White Gaming Desk with LED Lights
20,Female,Doctor,20000,brother,Birthday,White Gaming Desk with LED Lights
20,Female,Doctor,15000,brother,Birthday,ipad
25,Male,Student,0,brother,Birthday,playstation 5
40,Female,Teacher,5000,brother,Birthday,Celebration Slime Kit
25,Male,Student,0,brother,Birthday,Celebration Slime Kit
15,Female,Engineer,0,brother,Birthday,White Gaming Desk with LED Lights
20,Female,gym trainer,5000,brother,Birthday,playstation 5
20,Female,model,10000,brother,Birthday,White Gaming Desk with LED Lights
25,Female,vloger,10000,brother,Birthday,White Gaming Desk with LED Lights
20,Female,Doctor,0,brother,Birthday,playstation 5
30,Female,Teacher,5000,brother,Birthday,ipad
35,Male,Doctor,32767,brother,Birthday,White Gaming Desk with LED Lights
25,Female,Sales,5000,brother,Birthday,White Gaming Desk with LED Lights
25,Male,Doctor,5000,brother,Birthday,playstation 5
25,Female,Secretary,10000,brother,Birthday,playstation 5
20,Male,Engineer,0,brother,Birthday,playstation 5
15,Female,Doctor,0,brother,Birthday,playstation 5
45,Male,Student,0,brother,Birthday,Celebration Slime Kit
45,Female,Teacher,20000,brother,Birthday,playstation 5
35,Male,banker,15000,brother,Birthday,playstation 5
30,Male,Engineer,20000,brother,Birthday,playstation 5
45,Male,Doctor,20000,brother,Birthday,playstation 5
15,Male,Engineer,0,brother,Birthday,Celebration Slime Kit
40,Male,Doctor,20000,brother,Birthday,playstation 5
45,Female,Doctor,0,brother,Birthday,ipad
35,Male,Doctor,5000,brother,Birthday,White Gaming Desk with LED Lights
40,Male,Teacher,20000,brother,Birthday,White Gaming Desk with LED Lights
30,Male,Singer,32767,brother,Birthday,ipad
40,Male,Teacher,10000,brother,Birthday,playstation 5
15,,Engineer,0,brother,Birthday,White Gaming Desk with LED Lights
25,Male,Engineer,10000,brother,Birthday,White Gaming Desk with LED Lights
40,Male,Engineer,20000,brother,Birthday,playstation 5
35,Male,Doctor,20000,brother,Birthday,playstation 5
45,Female,Police,20000,brother,Birthday,
35,Male,Footballer,20000,brother,Birthday,White Gaming Desk with LED Lights
35,Male,Engineer,15000,brother,Birthday,ipad
45,Male,Doctor,0,brother,Birthday,White Gaming Desk with LED Lights
40,Male,Doctor,20000,brother,Birthday,Celebration Slime Kit
15,Female,Engineer,20000,brother,Birthday,ipad
35,Male,Engineer,15000,brother,Birthday,White Gaming Desk with LED Lights
45,Male,Doctor,15000,brother,Birthday,playstation 5
40,Male,Teacher,5000,brother,Birthday,White Gaming Desk with LED Lights
35,Male,Doctor,20000,brother,Birthday,Celebration Slime Kit
45,Female,Teacher,15000,brother,Birthday,Celebration Slime Kit
45,Male,Teacher,15000,brother,Birthday,White Gaming Desk with LED Lights
15,Male,Engineer,20000,brother,Birthday,ipad
40,Male,Engineer,20000,brother,Birthday,White Gaming Desk with LED Lights
45,Male,Doctor,20000,brother,Birthday,Celebration Slime Kit
15,Male,Engineer,20000,brother,Birthday,Celebration Slime Kit
